Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion
878,C057,4,2,10-11-2023,16:36:59,19-11-2023,16:45:34,Singrauli,Diwali
879,C092,33,2,07-02-2023,05:34:34,10-02-2023,11:27:38,Kishanganj,Valentine's Day
880,C044,34,5,29-08-2023,22:14:26,31-08-2023,04:54:50,Purnia,Raksha Bandhan
881,C015,28,4,21-08-2023,15:17:42,28-08-2023,12:59:45,New Delhi,Raksha Bandhan
882,C089,64,2,29-08-2023,05:32:40,08-09-2023,16:14:53,Srikakulam,Raksha Bandhan
883,C041,36,4,16-07-2023,19:44:04,17-07-2023,21:03:02,Shahjahanpur,Birthday
884,C091,10,3,18-03-2023,22:15:44,27-03-2023,18:59:55,Tezpur,Birthday
885,C084,42,2,17-10-2023,19:52:58,21-10-2023,18:46:10,Pudukkottai,All Occasions
886,C045,53,3,21-08-2023,08:23:02,25-08-2023,19:52:35,Nanded,Raksha Bandhan
887,C091,51,3,29-06-2023,17:20:29,30-06-2023,09:55:50,Visakhapatnam,All Occasions
888,C014,69,3,06-03-2023,11:34:43,11-03-2023,15:14:09,Gandhinagar,Holi
889,C050,36,3,16-08-2023,23:06:44,18-08-2023,10:05:02,Bangalore,Birthday
890,C064,45,4,23-03-2023,23:25:20,27-03-2023,11:38:15,Kharagpur,Birthday
891,C027,58,2,08-02-2023,14:56:43,16-02-2023,23:54:45,Shivpuri,Valentine's Day
892,C025,11,4,06-02-2023,18:33:04,07-02-2023,01:26:54,Thrissur,Valentine's Day
893,C010,63,3,28-03-2023,15:40:42,07-04-2023,14:49:23,Sangli-Miraj & Kupwad,All Occasions
894,C092,54,4,14-10-2023,14:05:43,21-10-2023,23:10:21,Proddatur,Anniversary
895,C066,45,1,28-03-2023,18:45:56,06-04-2023,02:53:40,Sambhal,Birthday
896,C053,46,1,05-04-2023,04:13:55,10-04-2023,12:50:15,Haldia,Anniversary
897,C031,34,5,25-08-2023,07:53:21,01-09-2023,14:02:50,Dhule,Raksha Bandhan
898,C018,52,1,09-02-2023,06:18:52,13-02-2023,23:13:42,Kadapa,Valentine's Day
899,C011,63,1,17-12-2023,21:29:55,24-12-2023,00:16:41,Bijapur,All Occasions
900,C027,57,3,07-04-2023,15:09:00,15-04-2023,08:30:53,Sagar,Birthday
901,C043,27,4,22-08-2023,07:55:38,27-08-2023,01:32:30,Deoghar,Raksha Bandhan
902,C025,32,5,22-03-2023,13:29:55,24-03-2023,12:24:01,Bidar,Birthday
903,C066,63,2,15-09-2023,17:42:23,22-09-2023,19:28:38,Bhusawal,All Occasions
904,C013,2,4,12-02-2023,22:05:48,17-02-2023,01:05:37,Mira-Bhayandar,Valentine's Day
905,C080,58,1,10-02-2023,19:31:35,16-02-2023,08:32:14,Ichalkaranji,Valentine's Day
906,C100,49,3,06-02-2023,01:16:20,16-02-2023,09:14:48,Jalandhar,Valentine's Day
907,C046,30,2,19-04-2023,21:36:41,25-04-2023,11:12:03,Burhanpur,Anniversary
908,C090,28,5,22-08-2023,15:51:25,24-08-2023,22:50:08,Ozhukarai,Raksha Bandhan
909,C084,42,1,04-11-2023,07:43:51,08-11-2023,22:25:25,Hyderabad,All Occasions
910,C066,55,4,26-08-2023,02:03:23,04-09-2023,17:03:10,Kamarhati,Raksha Bandhan
911,C071,22,4,23-01-2023,05:18:52,28-01-2023,01:35:19,Nangloi Jat,All Occasions
912,C062,9,4,29-08-2023,03:09:59,06-09-2023,11:36:14,Ghaziabad,Raksha Bandhan
913,C092,56,5,10-12-2023,18:39:24,12-12-2023,05:37:07,Bharatpur,Anniversary
914,C048,33,4,09-02-2023,14:52:18,14-02-2023,09:47:20,Sambhal,Valentine's Day
915,C014,35,1,06-03-2023,21:12:40,14-03-2023,05:32:37,Uluberia,Holi
916,C063,33,2,06-02-2023,04:23:09,14-02-2023,21:19:24,Darbhanga,Valentine's Day
917,C052,12,3,24-01-2023,05:56:54,29-01-2023,11:04:23,Bareilly,Anniversary
918,C083,19,2,12-02-2023,18:13:06,21-02-2023,22:02:06,Pali,Valentine's Day
919,C038,35,5,28-02-2023,08:27:53,04-03-2023,00:05:29,Delhi,Holi
920,C026,45,1,29-06-2023,20:23:05,08-07-2023,23:41:37,Gorakhpur,Birthday
921,C078,23,4,18-09-2023,13:52:40,23-09-2023,07:22:26,Ghaziabad,Anniversary
922,C009,23,1,14-12-2023,09:16:24,18-12-2023,08:03:37,Mahbubnagar,Anniversary
923,C034,7,4,27-02-2023,14:37:32,28-02-2023,22:01:37,Ahmedabad,Holi
924,C013,17,1,25-03-2023,09:47:09,04-04-2023,22:56:05,Sagar,Anniversary
925,C012,31,1,08-01-2023,00:55:51,12-01-2023,06:39:07,Pallavaram,All Occasions
926,C049,40,4,28-03-2023,23:01:58,31-03-2023,23:51:25,Kulti,Anniversary
927,C100,43,4,03-11-2023,06:38:15,11-11-2023,05:00:17,Gopalpur,Diwali
928,C012,23,3,19-11-2023,11:06:24,27-11-2023,10:16:12,Bihar Sharif,Anniversary
929,C085,23,1,19-03-2023,07:00:52,26-03-2023,13:02:32,Kavali,Anniversary
930,C083,61,3,03-06-2023,15:52:31,07-06-2023,19:41:15,Gangtok,Anniversary
931,C053,14,1,17-04-2023,19:48:12,19-04-2023,10:25:35,Mahbubnagar,Birthday
932,C038,63,2,29-10-2023,16:32:30,02-11-2023,22:17:11,Durgapur,All Occasions
933,C038,51,3,14-11-2023,12:17:01,23-11-2023,02:50:02,Muzaffarnagar,All Occasions
934,C022,27,5,22-08-2023,00:41:04,23-08-2023,08:38:52,Agartala,Raksha Bandhan
935,C046,27,5,20-08-2023,09:38:15,29-08-2023,17:18:37,Kurnool,Raksha Bandhan
936,C045,43,4,02-11-2023,21:26:31,08-11-2023,10:03:32,Bardhaman,Diwali
937,C097,51,2,11-03-2023,03:57:43,15-03-2023,19:27:13,Rohtak,All Occasions
938,C005,59,3,29-08-2023,18:12:49,08-09-2023,01:17:33,Ratlam,Raksha Bandhan
939,C084,9,4,20-08-2023,20:55:05,21-08-2023,04:36:14,Bhilai,Raksha Bandhan
940,C082,57,4,11-01-2023,23:38:25,12-01-2023,04:04:53,Orai,Birthday
941,C058,18,4,19-05-2023,09:16:07,22-05-2023,10:28:01,Bidar,Birthday
942,C024,51,1,23-12-2023,04:59:43,26-12-2023,15:56:22,Surat,All Occasions
943,C026,22,4,19-02-2023,14:27:09,22-02-2023,19:05:59,Narasaraopet,All Occasions
944,C024,67,4,17-11-2023,20:34:33,21-11-2023,16:40:40,Amravati,Anniversary
945,C038,18,2,30-07-2023,12:00:02,06-08-2023,12:44:49,Raebareli,Birthday
946,C050,17,4,02-12-2023,11:07:29,09-12-2023,17:43:17,Ratlam,Anniversary
947,C100,38,3,06-10-2023,19:16:19,08-10-2023,23:24:47,Nadiad,Birthday
948,C061,26,3,04-03-2023,18:21:51,07-03-2023,13:11:26,Dehradun,Holi
949,C020,6,4,27-02-2023,20:55:01,06-03-2023,09:35:17,Begusarai,Holi
950,C014,39,3,16-10-2023,19:31:00,18-10-2023,21:09:20,Tiruchirappalli,All Occasions
951,C024,20,1,23-11-2023,15:34:09,25-11-2023,19:03:34,Bongaigaon,Anniversary
952,C027,49,4,12-02-2023,02:48:07,22-02-2023,09:19:09,Bidar,Valentine's Day
953,C076,40,1,03-09-2023,00:26:01,04-09-2023,07:33:50,Varanasi,Anniversary
954,C063,44,3,02-11-2023,04:01:43,03-11-2023,18:21:01,Ballia,Diwali
955,C015,24,4,03-06-2023,00:30:48,07-06-2023,09:07:26,Singrauli,Birthday
956,C037,34,5,29-08-2023,04:52:24,03-09-2023,14:53:28,Sagar,Raksha Bandhan
957,C038,23,1,15-12-2023,01:56:38,17-12-2023,21:07:55,Kanpur,Anniversary
958,C009,16,3,07-03-2023,14:02:57,14-03-2023,22:04:41,Bihar Sharif,Holi
959,C098,40,1,21-12-2023,01:54:46,26-12-2023,21:05:45,Raebareli,Anniversary
960,C032,48,3,05-11-2023,05:25:49,08-11-2023,09:56:17,Nadiad,Diwali
961,C016,1,5,01-02-2023,06:49:28,10-02-2023,20:54:38,Gulbarga,All Occasions
962,C028,17,5,29-09-2023,11:55:53,01-10-2023,16:15:08,Kalyan-Dombivli,Anniversary
963,C025,29,1,03-03-2023,08:44:19,06-03-2023,10:36:46,Phagwara,Holi
964,C098,32,4,19-10-2023,06:39:41,23-10-2023,22:22:39,Jammu,Birthday
965,C080,62,1,02-03-2023,03:15:10,06-03-2023,17:20:22,Amaravati,Holi
966,C061,13,2,01-03-2023,02:21:06,10-03-2023,10:22:53,Nellore,Holi
967,C041,68,4,12-02-2023,00:21:23,20-02-2023,18:29:48,Siliguri,Valentine's Day
968,C002,9,2,25-08-2023,23:55:22,01-09-2023,20:24:11,Jaunpur,Raksha Bandhan
969,C004,42,4,30-08-2023,22:56:34,03-09-2023,03:22:59,Khammam,All Occasions
970,C020,54,4,13-04-2023,03:26:33,21-04-2023,21:37:17,Siliguri,Anniversary
971,C027,47,1,02-03-2023,04:02:13,10-03-2023,19:17:36,Sultan Pur Majra,Holi
972,C026,30,2,30-04-2023,01:34:34,02-05-2023,05:27:14,Ujjain,Anniversary
973,C031,66,3,26-02-2023,10:35:55,07-03-2023,03:46:24,Barasat,Holi
974,C014,17,4,04-11-2023,19:16:59,07-11-2023,16:11:27,Pallavaram,Anniversary
975,C077,62,2,04-03-2023,00:26:32,12-03-2023,08:03:42,Sultan Pur Majra,Holi
976,C017,17,2,19-05-2023,07:11:09,20-05-2023,08:38:28,Raichur,Anniversary
977,C005,47,2,05-03-2023,12:33:31,07-03-2023,23:39:44,Rajpur Sonarpur,Holi
978,C019,29,4,28-02-2023,08:59:15,09-03-2023,06:31:07,Barasat,Holi
979,C030,9,4,28-08-2023,18:43:04,31-08-2023,20:12:58,Adoni,Raksha Bandhan
980,C067,12,5,21-09-2023,20:35:26,30-09-2023,00:43:39,Bijapur,Anniversary
981,C014,46,2,02-04-2023,20:01:08,03-04-2023,20:21:37,Dehradun,Anniversary
982,C019,47,4,28-02-2023,18:56:23,04-03-2023,03:11:23,Srinagar,Holi
983,C094,70,1,25-03-2023,09:39:44,01-04-2023,06:38:43,Satna,Birthday
984,C058,65,1,03-08-2023,22:31:02,07-08-2023,16:39:11,Ballia,All Occasions
985,C070,31,4,05-10-2023,11:27:20,13-10-2023,16:53:35,Ludhiana,All Occasions
986,C086,1,2,03-11-2023,16:41:54,05-11-2023,22:43:28,Bally,All Occasions
987,C018,65,3,20-12-2023,09:13:17,25-12-2023,04:10:09,Bulandshahr,All Occasions
988,C020,4,3,10-11-2023,09:47:17,15-11-2023,10:29:19,Mau,Diwali
989,C017,52,3,06-02-2023,08:11:27,15-02-2023,02:00:04,Bidhannagar,Valentine's Day
990,C021,42,2,04-12-2023,22:20:00,08-12-2023,23:57:55,Amritsar,All Occasions
991,C054,36,5,09-02-2023,15:01:12,15-02-2023,17:16:56,Barasat,Birthday
992,C091,43,3,02-11-2023,14:09:04,03-11-2023,19:32:39,Chittoor,Diwali
993,C082,61,5,08-10-2023,21:34:06,14-10-2023,15:55:58,Kishanganj,Anniversary
994,C004,68,2,13-02-2023,22:44:36,21-02-2023,06:45:30,Chandigarh,Valentine's Day
995,C089,57,2,20-07-2023,00:40:38,27-07-2023,11:42:03,Muzaffarnagar,Birthday
996,C077,25,5,13-05-2023,06:55:09,19-05-2023,05:41:20,Faridabad,Anniversary
997,C098,19,2,04-02-2023,04:28:27,10-02-2023,11:50:24,Vasai-Virar,Valentine's Day
998,C046,44,1,06-11-2023,16:17:11,14-11-2023,04:33:25,Ballia,Diwali
999,C054,52,2,06-02-2023,22:40:49,10-02-2023,12:29:21,Miryalaguda,Valentine's Day
1000,C012,27,4,25-08-2023,01:22:43,31-08-2023,06:57:59,Tadepalligudem,Raksha Bandhan
